50 60 03
0 0.5 
3219 3785 2463 2033 2583 3390 4345 3037 3670 3774 2122 4048 2424 2184 2731 4343 1979 4425 2284 2808 1980 2711 3566 4231 3322 2870 2938 4100 2267 3281 3767 4411 2053 2867 2018 3145 4419 2823 1911 2348 2256 2655 3268 3619 3710 3885 1625 2454 3121 3311 2849 3957 4308 2553 3372 3188 3926 3395 4422 1661 
1 0.67 
52 31 53 30 61 34 97 34 83 89 74 83 38 84 98 85 99 24 81 60 17 85 22 89 35 81 66 78 71 30 84 49 88 35 89 83 44 43 64 82 31 66 32 95 22 65 46 51 72 48 74 88 70 61 8 37 21 61 6 29 
50 32 46 24 99 96 65 43 89 60 11 47 85 54 89 74 29 15 13 59 31 31 20 100 28 87 61 67 58 51 79 69 54 51 48 19 85 48 11 62 60 78 83 28 29 40 12 61 10 54 84 61 17 98 98 79 96 28 20 71 
2 0.92 
14 33 76 72 14 100 55 22 54 28 44 43 53 66 37 50 17 59 9 76 36 14 46 13 55 78 20 56 18 82 67 68 81 33 43 66 95 65 28 35 39 99 89 54 88 8 57 85 64 37 47 57 71 63 78 67 27 55 69 49 
67 24 39 74 12 14 21 26 67 79 50 72 51 86 29 69 91 71 96 23 58 63 89 37 77 89 64 92 97 9 81 25 14 12 59 28 96 51 50 31 7 35 54 55 12 68 99 75 56 95 54 63 62 9 81 16 31 50 98 8 
3 0.54 
60 64 56 59 51 18 52 64 87 48 14 32 37 89 50 17 60 39 85 83 37 78 73 27 28 12 24 55 78 39 42 77 54 91 96 59 91 72 83 41 61 49 62 77 23 26 66 16 57 83 91 88 27 71 98 68 75 79 16 89 
70 44 67 71 58 63 95 20 35 29 35 44 99 24 92 11 89 34 69 83 35 48 33 15 20 71 82 30 8 50 79 26 90 18 82 42 70 50 36 93 82 66 18 14 42 78 30 17 12 38 52 50 52 45 59 45 54 52 41 93 
4 0.9 
26 30 68 79 67 31 46 90 5 54 94 93 73 60 22 35 6 59 5 25 78 100 49 76 96 44 66 71 34 27 5 54 82 47 34 51 40 32 68 96 71 27 66 73 29 8 71 20 38 79 66 42 100 95 79 59 92 53 85 99 
62 82 61 17 52 100 41 76 54 70 25 15 8 38 89 84 35 52 36 74 49 5 91 19 66 61 11 89 56 55 56 46 71 19 67 41 16 12 21 25 47 18 77 37 56 64 34 43 84 32 52 31 55 84 97 66 67 8 68 72 
5 0.79 
81 34 7 79 23 75 19 31 40 92 25 89 9 13 93 86 77 92 9 50 68 51 86 81 66 99 11 58 96 5 69 25 23 32 13 68 17 81 29 92 65 36 79 8 93 98 69 11 37 55 82 91 74 16 27 7 47 56 18 79 
28 24 61 47 98 84 23 21 88 6 45 65 10 91 18 70 96 68 16 18 78 35 89 48 14 57 89 63 37 20 89 28 58 89 95 69 9 57 8 6 98 64 35 73 56 11 82 25 31 20 9 64 19 90 73 92 97 71 67 67 
6 0.93 
94 82 72 88 93 89 93 12 44 16 34 79 72 31 13 58 41 57 82 46 42 97 82 71 66 52 15 51 35 74 11 63 85 57 11 16 89 93 20 58 92 56 78 45 66 87 63 99 21 53 44 18 11 22 7 94 68 48 72 54 
17 92 75 63 69 26 34 56 65 42 79 56 49 56 35 47 93 38 53 61 83 36 35 13 7 21 74 24 34 27 58 76 66 8 79 44 80 91 83 35 80 83 25 86 17 72 14 73 59 85 37 100 67 83 95 81 37 75 26 58 
7 0.9 
