50 60 02
0 0.5 
1980 2475 1714 1746 2844 1694 3564 2497 4377 2428 4151 4455 2619 2662 3524 1808 2944 3241 2049 1892 3226 3080 3350 2128 2319 1718 3548 2828 3176 2666 2005 4270 3592 3695 3418 2985 1971 4382 2908 3144 3253 2288 3920 4274 2974 3341 3626 4463 1948 2758 3922 1553 1559 3768 4423 1766 3501 2609 4242 1814 
1 0.9 
73 78 14 54 55 89 47 32 24 21 40 93 97 82 93 70 13 57 55 95 75 5 17 36 52 89 75 11 54 79 67 22 73 68 9 72 18 58 7 55 37 63 41 43 55 24 10 26 11 30 90 86 18 82 73 95 6 89 94 78 
22 93 32 14 18 36 35 99 23 35 30 28 88 28 42 81 23 51 36 16 93 79 95 51 29 61 47 77 71 83 41 93 46 62 35 48 87 29 90 6 99 79 48 65 16 82 42 78 76 46 69 64 56 93 69 28 95 72 59 51 
2 0.69 
68 46 62 58 44 60 21 76 70 23 8 10 10 22 66 95 9 20 61 16 34 99 37 78 49 8 35 49 96 99 18 44 30 28 21 17 62 71 57 89 22 85 42 68 87 78 86 15 78 29 97 89 26 43 28 10 53 72 87 79 
47 57 12 95 85 65 59 49 94 11 78 59 95 61 55 46 35 73 94 12 64 42 48 53 48 53 95 12 38 72 100 79 40 52 44 32 87 17 89 19 86 97 42 86 39 47 28 99 36 18 83 71 62 53 7 50 65 94 57 41 
3 0.99 
30 97 18 78 43 60 17 24 46 29 30 27 84 46 66 33 57 70 21 35 75 83 66 53 96 40 43 6 70 38 14 50 84 51 32 73 43 88 45 79 71 18 81 69 83 98 10 96 13 17 63 37 12 77 56 46 16 80 7 85 
58 31 49 29 58 47 30 37 55 24 98 88 65 17 16 59 73 79 74 76 91 6 93 81 86 39 89 5 34 24 36 39 86 50 28 22 63 26 45 61 14 29 28 33 12 74 31 81 54 25 78 85 68 45 87 68 85 43 34 32 
4 0.81 
64 93 45 30 69 62 19 33 91 6 38 73 50 21 55 94 21 71 96 48 63 55 32 38 70 5 88 21 15 89 70 62 89 26 82 57 50 99 41 6 24 33 79 48 55 64 78 86 39 12 89 22 85 13 100 85 34 13 100 32 
90 18 65 32 30 99 90 52 74 29 87 74 46 96 26 20 65 68 9 8 98 12 23 71 53 43 24 11 75 36 33 58 71 77 61 98 51 51 52 36 96 42 21 59 42 65 18 92 21 60 76 90 77 100 63 68 88 93 81 82 
5 0.81 
44 23 7 74 77 66 56 31 20 99 22 60 49 17 17 48 22 38 41 14 83 27 69 53 62 6 37 28 37 22 54 46 72 94 86 79 49 100 37 34 8 31 24 66 90 95 17 7 58 89 98 34 9 92 48 68 78 92 82 85 
39 55 9 33 79 11 58 13 84 81 61 94 16 75 22 67 88 90 47 81 96 27 98 68 11 50 61 36 58 57 21 58 20 15 43 17 63 38 39 11 59 50 58 96 78 7 22 38 65 82 17 16 30 17 38 60 98 72 66 63 
6 0.72 
82 54 34 69 25 12 18 61 37 81 65 40 6 49 41 71 67 95 11 87 89 52 54 46 72 76 28 28 51 19 49 46 40 91 52 80 98 35 45 62 12 70 68 79 24 74 93 96 79 30 18 37 70 71 42 31 81 78 63 39 
14 92 41 36 64 75 23 55 6 63 55 21 48 45 24 44 13 16 70 54 34 32 91 22 43 43 8 78 80 64 26 47 92 76 67 54 54 35 60 42 32 82 94 13 79 29 79 38 73 40 62 42 58 32 55 74 90 77 38 17 
7 0.69 
74 9 94 84 10 82 69 54 57 45 52 91 49 88 74 81 52 11 49 51 62 74 67 94 28 53 30 71 23 74 96 73 51 5 47 29 37 25 93 73 30 91 41 39 21 99 43 37 89 29 91 77 46 18 78 83 55 92 100 33 
19 34 59 33 18 87 90 64 78 35 50 60 25 31 71 74 33 60 36 60 28 7 53 11 17 54 13 53 82 42 20 81 72 20 32 43 7 78 95 11 46 47 15 34 94 57 27 14 21 42 73 71 44 21 17 73 72 60 84 19 
8 0.56 
55 92 29 27 6 45 7 77 99 63 98 7 45 64 86 33 59 30 19 9 77 95 50 98 35 69 38 51 79 13 80 28 19 23 91 12 22 69 84 100 63 78 79 26 16 39 69 36 86 79 84 66 55 44 99 62 21 16 8 8 
92 49 93 17 83 10 83 41 35 27 72 21 27 96 40 8 92 16 20 31 57 36 89 80 98 96 53 85 71 74 58 47 16 76 58 30 19 93 97 19 37 100 90 36 38 70 70 62 84 65 49 14 41 14 71 42 26 95 51 70 
9 0.93 
97 61 39 38 99 21 57 54 29 27 38 8 45 70 44 59 10 57 75 63 84 48 50 68 43 83 72 5 53 22 40 10 52 11 67 33 59 8 10 37 21 40 16 66 67 76 33 99 60 78 19 14 66 80 21 38 62 67 78 92 
32 15 32 97 25 79 53 44 27 89 77 65 69 39 10 89 68 47 55 6 59 91 58 38 77 44 35 77 6 6 91 99 32 57 96 93 58 22 57 66 22 50 61 66 69 39 70 46 10 12 38 65 26 96 31 66 66 81 60 79 
10 0.87 
80 39 37 13 70 47 76 79 99 70 10 23 41 96 39 92 36 9 29 36 36 81 54 62 11 55 48 85 23 34 52 69 73 67 77 60 58 58 86 23 30 89 19 92 61 22 29 81 81 100 7 82 80 29 24 18 70 21 55 91 
49 86 61 93 90 56 58 9 10 94 92 97 85 29 81 45 68 17 71 69 25 79 35 38 57 85 32 21 32 95 89 51 19 31 65 99 89 40 77 64 24 36 70 22 6 42 23 56 65 36 89 17 18 27 47 60 12 61 75 7 
11 0.5 
19 90 99 33 97 69 66 6 52 35 80 45 56 25 80 95 67 97 27 56 27 71 71 26 63 43 13 37 8 86 19 59 51 90 79 67 59 30 33 91 81 55 49 38 57 77 97 79 57 9 52 49 27 78 59 23 59 32 82 59 
7 70 10 70 49 43 12 95 90 95 35 85 21 31 22 91 63 47 8 43 57 61 79 86 72 82 49 98 50 84 26 87 25 15 38 37 91 11 13 42 36 52 64 87 88 63 36 71 57 29 31 31 51 90 80 10 29 62 16 11 
12 0.64 
10 87 19 58 31 68 45 72 86 53 76 68 41 71 93 81 9 27 24 39 58 34 29 86 74 57 41 17 42 19 46 64 40 49 77 90 32 92 22 40 52 20 74 85 61 93 36 26 46 12 91 71 18 55 23 83 79 51 91 8 
84 97 94 38 36 6 92 41 17 98 63 82 73 13 40 5 56 72 21 54 31 55 67 64 22 34 95 21 95 57 58 76 52 37 16 63 80 58 48 88 24 73 54 63 52 96 19 45 65 79 16 19 31 35 34 71 18 68 26 5 
13 0.81 
68 38 63 74 35 12 55 82 12 87 99 53 12 44 50 98 86 80 88 91 76 29 98 14 61 62 13 8 52 95 29 55 78 34 34 27 11 21 43 59 36 90 24 17 66 94 58 91 57 43 68 35 75 32 48 82 13 18 77 12 
32 80 43 49 41 36 20 71 29 86 64 52 41 25 98 98 41 11 20 92 29 65 54 60 6 12 20 25 12 13 50 60 57 37 93 54 42 47 61 73 7 36 81 29 12 10 71 100 87 14 17 34 54 66 5 42 42 69 33 45 
14 0.85 
31 7 45 53 71 26 30 27 35 44 61 42 71 46 69 55 57 62 92 17 65 52 75 67 78 66 64 97 29 80 42 20 43 90 60 50 67 70 38 51 16 32 31 74 47 53 44 58 62 7 92 44 73 26 67 35 67 30 96 38 
