50 60 08
0 0.5 
3666 1882 2283 1770 1666 4259 2599 3494 3768 1690 4107 3891 1976 4014 3144 2011 3619 3088 3114 3628 2691 4373 3097 3135 4101 2710 2207 3515 2817 3307 3829 1989 2423 2940 1950 3833 3604 2128 2948 4359 4451 1748 3019 3817 1970 2088 2772 2244 4061 2925 4314 3595 2403 2904 1800 4275 2055 4053 2738 3681 
1 0.56 
46 21 86 84 82 98 80 16 7 74 43 94 88 16 12 53 86 32 40 44 16 44 94 69 66 94 86 45 54 87 11 32 95 21 31 61 75 72 79 71 92 17 14 91 88 65 6 11 17 67 36 62 54 50 45 95 80 81 47 51 
91 30 55 19 18 27 25 86 63 22 79 30 21 29 37 19 57 10 67 45 8 99 39 38 99 54 8 84 36 57 42 19 12 68 92 37 51 23 56 34 82 41 18 62 85 95 61 37 75 26 59 10 92 66 25 58 65 11 77 83 
2 0.55 
24 36 86 6 14 98 19 50 86 8 18 66 72 28 44 8 9 7 88 32 47 96 59 84 41 66 94 56 33 46 66 52 22 34 15 23 15 45 61 19 79 94 21 68 80 52 98 85 93 62 72 50 45 42 89 52 14 6 92 21 
6 7 15 55 10 95 86 27 13 20 53 41 47 38 89 41 85 8 56 67 92 92 98 75 70 79 82 94 48 99 70 64 12 99 97 70 5 36 6 37 75 61 19 8 53 38 41 67 34 66 82 63 80 88 70 85 12 45 27 94 
3 0.58 
6 11 12 36 14 42 8 8 39 25 75 13 38 85 78 26 10 47 37 80 89 57 61 43 46 82 91 87 79 55 28 45 26 93 55 97 39 78 23 37 52 30 63 33 77 92 52 43 53 59 73 47 77 64 53 22 53 95 21 60 
90 82 24 73 83 41 54 19 94 90 44 21 42 35 72 18 82 83 43 80 72 8 15 81 99 77 33 81 55 70 20 33 17 49 35 75 14 50 56 30 92 41 37 48 67 54 57 40 82 63 83 55 50 20 72 43 28 77 51 54 
4 0.97 
60 11 76 63 20 23 96 99 76 98 60 76 25 50 35 17 83 84 34 93 21 92 84 87 20 31 31 55 96 93 26 40 71 73 5 64 41 73 64 31 63 31 90 67 96 57 15 99 61 85 44 6 57 13 7 90 76 27 34 39 
92 25 89 25 18 51 22 91 89 98 21 75 6 75 20 88 54 11 17 42 27 99 92 82 11 15 16 28 83 77 50 17 36 57 26 20 85 52 47 6 47 37 86 81 88 43 39 7 99 58 57 8 33 44 20 13 18 55 24 37 
5 0.65 
94 76 63 56 30 9 50 63 91 10 26 94 64 23 98 39 48 68 32 48 73 32 81 50 94 28 62 13 86 10 74 37 53 51 69 17 85 80 62 87 13 32 6 70 62 40 31 84 34 63 60 74 71 69 5 23 78 26 67 83 
28 81 47 87 47 18 35 10 17 44 16 24 70 9 16 25 46 18 13 94 33 33 74 55 75 98 18 44 31 5 24 74 41 74 85 8 31 96 99 31 31 70 97 37 60 26 99 80 22 22 76 31 53 72 96 32 33 8 71 76 
6 0.55 
62 77 61 59 53 100 34 75 20 43 22 60 48 99 78 49 43 27 57 33 26 33 7 60 95 54 66 40 13 90 22 96 85 84 87 55 32 24 83 78 82 59 96 8 11 41 6 25 84 26 39 13 96 72 52 47 66 97 62 90 
10 17 19 78 76 50 97 92 86 33 25 39 73 62 21 67 28 25 43 75 99 64 8 64 15 59 80 19 10 75 95 19 83 9 76 7 91 39 64 72 26 19 13 47 94 89 34 66 30 86 68 93 23 74 71 100 70 91 44 14 
7 0.65 
60 97 79 83 24 94 13 28 44 85 83 43 29 48 41 67 87 23 99 79 34 13 86 55 11 43 64 53 93 91 61 48 21 21 73 91 92 11 61 13 77 68 62 99 40 46 82 22 86 45 21 54 72 52 38 64 33 77 62 54 
23 60 17 83 70 49 76 68 76 82 49 76 51 95 70 50 87 54 23 87 42 20 78 100 93 31 93 61 43 37 89 76 80 68 78 90 6 74 22 14 48 57 86 46 83 62 69 87 55 48 36 69 73 80 72 49 49 32 88 48 
8 0.61 
41 36 100 41 44 65 65 38 83 46 97 24 42 31 39 70 85 54 78 41 32 28 66 29 94 35 67 73 44 83 72 50 47 49 58 50 13 70 60 16 43 91 42 92 31 7 89 63 92 8 9 22 32 13 41 43 93 90 87 43 
29 34 49 37 68 73 76 14 62 72 67 74 8 54 21 79 85 57 62 45 7 39 12 68 37 67 80 95 44 77 18 7 73 67 17 69 97 98 80 28 70 29 75 9 91 70 22 10 10 24 22 63 96 14 39 93 28 17 60 31 
9 0.79 
96 20 29 79 82 54 24 55 35 32 66 93 25 95 52 61 25 25 81 85 98 76 69 23 91 84 91 69 28 7 84 85 9 10 57 55 83 20 53 11 42 89 65 47 80 5 57 75 65 23 12 36 21 27 47 53 19 58 97 80 
90 82 63 61 25 60 61 26 54 74 8 33 32 58 7 75 95 22 60 96 41 16 13 22 27 83 64 77 45 12 17 30 81 17 60 51 42 42 89 38 32 51 7 58 56 38 19 81 64 13 47 83 46 73 50 29 81 59 54 9 
10 0.59 
13 61 65 91 35 94 61 68 99 61 6 55 45 23 87 44 46 15 19 52 85 40 65 76 85 88 91 31 81 26 91 67 5 51 79 50 74 26 32 94 6 97 71 25 81 87 17 42 30 68 9 95 44 73 63 49 96 83 8 73 
48 98 71 34 7 88 29 25 57 23 5 41 12 21 77 12 71 88 54 13 81 44 6 39 78 55 69 32 66 32 95 73 86 40 69 53 77 86 82 21 42 58 54 17 26 88 86 26 85 62 17 78 34 62 47 39 79 79 71 25 
11 0.96 
54 85 42 43 26 85 11 44 15 91 59 8 50 88 25 94 64 73 62 7 99 89 43 89 98 71 71 76 94 16 23 17 98 31 83 72 67 51 57 20 43 22 44 54 37 28 33 48 68 78 66 89 26 55 30 75 37 26 85 25 
82 97 6 25 28 85 45 49 29 78 37 79 60 36 63 95 62 77 64 85 66 83 33 44 27 48 44 7 34 95 48 33 94 36 65 78 89 8 33 23 45 15 72 45 85 14 10 98 18 10 37 30 91 94 95 92 93 22 32 56 
12 0.93 
22 29 8 88 57 66 23 58 30 91 97 91 49 10 81 11 62 71 22 5 16 90 12 59 30 14 59 11 23 92 55 25 14 15 26 65 69 12 56 79 75 26 42 21 51 47 15 80 86 86 96 71 62 34 85 43 97 41 93 37 
88 41 34 98 83 70 8 10 40 24 18 63 90 25 97 19 53 37 6 40 69 83 96 74 9 34 52 98 39 7 13 34 14 93 31 27 95 94 95 23 23 51 45 49 19 44 52 8 73 69 21 27 6 8 29 60 22 15 37 16 
13 0.98 
15 52 51 62 49 51 64 38 92 53 79 29 70 54 76 10 72 9 29 6 78 92 17 21 7 36 49 34 56 19 58 10 73 82 61 72 44 29 6 22 65 20 21 47 96 59 6 41 99 10 62 15 90 11 24 68 11 47 67 79 
99 31 7 55 72 21 65 98 53 52 16 87 53 42 21 32 40 68 24 61 74 69 61 10 94 20 94 91 70 21 73 80 14 78 26 19 20 59 35 98 67 29 87 33 70 39 92 88 47 76 57 46 21 85 54 96 16 100 93 10 
14 0.74 
72 60 38 10 69 62 54 53 94 74 41 72 87 37 26 38 83 80 99 10 14 18 69 24 36 12 43 13 48 6 93 16 67 50 7 78 63 60 88 28 96 79 48 43 71 93 93 9 71 52 99 93 64 29 66 88 19 6 10 21 
18 26 7 57 30 7 83 46 33 46 18 49 72 35 72 16 50 45 52 93 84 42 68 84 74 76 27 16 9 64 69 68 31 45 88 26 74 37 50 45 41 91 13 9 75 43 62 18 7 60 68 31 51 54 60 12 31 49 41 92 
15 0.69 
60 93 63 21 86 51 6 42 23 36 100 14 98 90 20 66 15 95 24 33 60 77 66 65 60 54 50 62 29 7 52 25 62 85 14 61 70 86 54 17 83 41 36 62 83 89 59 89 18 44 65 48 48 77 25 54 11 58 73 22 
91 51 35 17 16 85 48 39 90 99 9 67 63 50 70 22 66 82 54 96 83 82 57 47 60 49 25 65 32 69 27 17 30 18 78 60 23 41 13 20 61 79 72 22 11 43 66 70 98 82 14 45 46 27 45 90 42 19 92 18 
16 0.84 
57 65 25 54 93 65 83 60 30 37 95 69 25 73 66 24 31 31 80 67 52 90 8 99 100 78 49 19 44 94 49 75 91 78 88 8 30 26 35 55 59 47 66 95 16 66 90 59 77 67 82 84 95 67 41 77 83 53 38 69 
73 54 91 16 95 29 34 25 65 27 64 38 95 50 20 64 9 57 16 77 17 91 11 88 82 33 66 28 15 68 39 31 69 50 71 28 22 30 8 94 90 88 84 32 75 6 31 81 62 28 63 28 81 80 82 80 80 74 91 91 
17 0.91 
25 73 90 40 75 72 91 83 80 47 97 20 42 48 62 78 12 6 88 44 10 91 60 30 49 8 36 45 42 13 98 16 23 48 30 65 54 82 44 32 64 41 91 46 58 49 7 36 76 13 10 46 19 28 76 9 94 91 62 45 
62 38 71 14 44 58 32 70 88 92 91 34 59 28 39 83 11 49 17 91 87 74 28 81 32 83 80 48 52 59 26 42 58 94 62 95 59 79 70 60 58 69 25 27 11 86 89 44 46 24 75 30 83 19 78 48 43 88 36 65 
18 0.81 
59 94 85 62 52 23 45 79 93 34 82 73 52 10 86 35 18 38 37 49 49 66 20 75 69 43 52 65 24 33 63 90 21 38 54 81 24 43 26 39 44 95 26 93 38 100 7 16 52 51 52 71 61 66 8 60 41 95 38 43 
32 59 63 12 84 52 68 61 33 74 58 80 70 46 96 77 51 90 8 74 21 65 28 74 23 71 88 18 33 97 34 15 85 76 84 27 25 58 70 61 20 36 63 71 100 57 77 51 69 18 76 81 57 74 28 94 43 65 11 59 
19 0.58 
90 98 60 59 30 25 77 78 90 97 77 80 30 82 47 49 48 27 85 83 25 7 57 56 8 38 6 7 12 63 83 55 11 10 94 73 42 45 45 53 21 48 25 17 65 97 67 54 45 15 10 34 25 18 32 76 88 81 27 26 
22 70 49 33 74 72 65 64 91 47 81 99 72 26 57 85 66 15 72 59 66 89 95 9 60 65 6 89 19 77 59 54 13 87 59 29 15 43 86 30 16 57 86 89 69 49 82 42 71 52 68 46 93 69 64 71 16 43 84 28 
20 0.58 
46 14 9 86 89 97 99 63 24 39 94 22 35 85 46 43 87 51 98 63 19 43 98 53 41 36 26 95 64 91 35 99 10 29 62 67 54 94 88 48 85 95 71 68 28 6 45 43 7 41 59 19 6 17 54 12 22 60 41 78 
43 48 92 84 86 15 33 60 31 84 31 80 28 66 95 48 6 10 30 67 32 55 32 96 57 60 57 86 48 25 68 34 51 33 80 35 8 91 61 93 52 99 87 50 41 47 35 76 94 61 44 19 67 71 78 73 48 77 92 25 
21 0.68 
35 54 80 11 43 74 12 53 45 46 24 86 79 73 5 34 79 70 62 66 10 71 81 61 9 56 92 7 80 65 60 7 54 46 78 58 13 49 34 13 40 10 88 70 78 34 55 58 91 73 53 6 79 95 29 55 83 18 41 93 
23 13 30 68 63 84 22 46 7 38 17 75 58 34 34 17 23 48 99 35 43 43 24 28 74 86 33 28 66 38 41 95 89 100 66 26 52 83 71 90 65 47 71 22 99 73 64 53 94 28 33 67 84 38 49 66 98 100 5 28 
22 0.82 
10 27 17 89 23 29 31 85 71 94 14 32 34 36 37 53 40 38 85 34 50 90 78 34 65 52 26 51 17 98 97 38 78 7 80 22 87 12 9 81 85 85 28 30 24 92 34 24 96 83 7 92 21 10 59 58 63 37 49 45 
62 75 69 96 55 80 12 83 6 14 82 58 80 36 34 74 16 22 17 93 66 16 74 40 96 45 42 91 67 27 100 72 87 55 63 81 86 97 58 17 22 58 66 59 25 77 100 36 35 87 69 57 9 10 22 88 16 59 49 61 
23 0.61 
93 69 86 44 50 23 45 66 56 73 12 51 14 24 49 83 13 96 60 72 21 29 58 34 39 29 43 86 94 23 99 32 33 10 42 40 73 87 76 66 92 72 59 83 61 36 98 74 33 12 70 14 51 52 50 43 65 70 66 70 
66 88 88 25 8 34 54 42 15 51 92 35 27 51 15 52 9 17 23 75 74 87 79 68 32 25 36 20 50 80 93 47 38 58 27 26 37 33 13 98 61 80 16 67 35 99 61 82 41 40 46 50 37 70 79 23 8 99 81 88 
24 0.73 
41 20 40 32 48 60 62 73 19 74 12 76 90 90 12 23 9 40 11 29 43 31 19 65 92 12 21 53 51 39 94 99 76 93 27 30 80 92 29 61 21 25 6 97 77 85 50 27 57 84 30 92 77 63 24 16 78 42 96 56 
12 49 10 43 73 75 81 78 48 38 92 70 9 95 43 49 73 61 38 42 59 71 47 66 7 43 17 99 89 39 10 87 81 63 54 90 63 71 57 28 20 80 80 58 85 73 58 89 51 8 97 42 40 20 85 35 62 74 63 42 
25 0.93 
81 45 70 66 88 12 61 54 36 87 62 65 50 67 88 50 25 77 15 30 18 79 28 12 45 39 58 16 15 37 25 52 18 35 63 50 67 73 6 86 27 49 97 19 30 31 82 78 70 87 81 86 90 50 49 82 49 37 85 20 
35 46 92 93 24 21 28 42 79 6 46 37 22 91 59 8 68 75 72 25 70 13 92 17 20 95 48 21 33 34 38 95 54 99 94 88 84 28 49 10 97 7 87 42 73 64 71 23 16 40 90 44 43 89 13 65 83 86 61 36 
26 0.81 
