50 60 09
0 0.5 
3015 2486 1525 4151 4029 4384 4374 2625 2919 2500 3305 3562 4285 4041 3338 4364 1721 4494 4103 3520 3796 2368 3404 3853 2572 1861 3624 1627 4071 2230 2463 2338 2727 4065 3988 3407 4461 2561 4097 2116 2441 2693 3547 3880 3780 4052 1587 4073 2122 3758 1972 3684 1885 3708 3686 2962 1886 4471 2868 2678 
1 0.75 
25 79 58 96 84 7 43 18 19 71 27 49 18 7 43 18 7 65 49 98 72 64 92 19 46 23 23 97 70 84 43 55 75 36 65 58 40 24 99 24 86 64 9 17 39 38 36 13 29 42 16 43 70 77 20 90 9 79 81 88 
79 58 47 40 94 81 67 73 47 42 25 22 77 86 32 81 86 50 77 21 70 68 50 96 37 74 51 27 77 24 86 46 74 53 41 29 50 44 19 82 42 16 86 67 87 69 9 58 73 73 26 34 14 28 91 38 44 78 94 15 
2 0.59 
10 61 96 47 83 67 90 33 46 53 78 28 68 51 84 82 65 45 81 75 93 23 53 27 69 54 5 88 52 91 96 49 15 82 38 84 18 7 57 26 79 83 44 59 11 49 43 40 37 10 32 35 8 58 69 57 9 76 35 9 
60 44 81 22 44 100 79 88 79 75 78 38 100 79 40 28 90 36 52 30 96 19 16 79 65 80 68 47 34 37 93 15 9 74 56 52 44 99 13 29 19 45 40 35 10 73 83 97 59 8 40 62 50 16 80 74 52 97 83 71 
3 0.63 
46 12 94 99 95 92 77 71 65 94 21 16 37 71 71 19 15 22 98 29 100 57 36 92 65 93 86 42 54 77 19 30 6 39 14 45 92 9 62 82 57 31 30 35 87 22 84 49 26 57 63 52 39 100 78 8 44 17 91 97 
11 51 54 91 88 24 52 26 46 75 5 13 45 94 31 44 52 14 45 68 22 6 85 30 70 73 5 62 62 39 21 18 69 76 15 10 28 11 9 42 19 64 6 36 39 36 38 37 70 78 88 86 71 64 60 87 10 45 32 37 
4 0.73 
57 28 48 85 44 61 75 62 97 67 33 67 21 59 67 98 98 7 46 82 70 39 87 80 30 43 86 17 16 9 27 14 82 93 58 59 99 55 64 85 80 53 85 6 39 80 62 78 45 60 10 28 59 56 33 94 78 9 87 98 
