50 60 05
0 0.5 
2504 3878 3227 3664 2913 4082 1530 3729 2821 2066 1642 1904 2789 1539 4383 2256 2079 2977 2959 2698 4197 2617 4481 1926 3992 2037 2319 2023 4418 3436 3344 3585 1942 1913 3976 3902 2929 3911 3647 2720 2697 3613 4033 2114 2138 3631 2962 3903 2192 1668 3001 4091 4159 4280 3856 3003 2936 3474 2897 3378 
1 0.92 
9 38 46 79 25 17 95 87 16 44 32 42 6 59 52 70 85 56 27 79 50 74 26 28 36 23 70 16 63 52 78 51 67 32 56 48 28 77 55 10 30 85 52 43 82 68 40 54 41 99 53 69 16 44 85 25 38 20 46 18 
48 10 75 94 45 9 92 57 68 96 97 56 46 83 63 92 79 28 61 99 60 94 69 43 53 59 51 90 72 40 65 97 47 43 91 89 25 22 41 99 58 11 73 60 34 22 98 83 17 62 37 39 6 17 69 76 58 71 51 68 
2 0.64 
51 62 33 32 63 60 84 15 38 22 50 68 5 68 42 43 75 84 93 76 40 68 58 95 32 16 52 80 81 23 8 61 5 51 14 92 58 41 89 78 24 96 65 81 10 76 8 23 92 55 21 55 47 68 28 95 45 26 81 42 
43 77 78 18 8 84 86 63 65 50 13 17 16 74 50 58 31 72 31 54 52 13 19 62 75 73 65 76 60 28 49 52 54 13 18 100 98 42 26 80 26 70 75 56 20 60 73 90 22 28 40 23 83 89 91 51 50 10 54 98 
3 0.77 
41 21 65 28 70 72 55 32 18 71 51 99 21 81 80 59 73 63 48 57 7 47 8 88 97 93 42 63 24 15 61 58 96 29 40 32 37 9 50 80 17 50 97 88 92 67 28 50 35 9 34 27 62 52 43 18 67 17 12 33 
9 52 95 49 76 63 40 21 73 80 91 22 80 14 66 43 34 37 79 94 65 41 90 97 45 99 88 87 22 38 51 33 57 97 11 18 20 42 33 94 62 7 33 98 45 56 14 28 24 67 53 33 77 99 60 18 100 90 23 27 
4 0.5 
54 92 10 59 36 43 76 11 53 29 27 54 29 53 83 76 28 71 87 28 9 66 56 82 88 33 7 65 47 21 78 51 88 93 79 99 63 11 17 47 32 44 77 51 30 90 7 32 12 58 63 61 89 16 19 29 43 82 96 32 
99 23 30 66 58 82 14 63 40 25 34 74 36 35 77 27 47 19 37 41 79 71 15 8 77 89 51 22 28 11 74 66 58 63 44 35 41 36 77 96 57 65 98 12 47 31 87 28 93 29 38 25 64 77 33 82 91 62 12 53 
5 0.65 
88 51 59 65 12 17 9 41 21 80 62 69 33 38 42 27 91 64 62 85 62 29 40 20 29 72 60 57 66 44 95 44 13 33 45 31 8 96 31 61 46 99 94 54 58 9 81 30 53 50 25 54 32 46 95 78 23 65 22 27 
62 86 44 50 29 99 97 95 5 55 98 31 45 56 67 78 38 93 54 63 30 90 45 80 49 80 70 83 51 79 68 81 56 62 55 100 94 59 16 78 95 65 17 28 33 62 88 96 31 55 38 22 16 33 17 92 11 68 91 37 
6 0.99 
78 59 11 22 57 40 46 19 61 22 88 7 13 45 64 75 13 44 5 41 95 85 68 40 62 35 54 76 45 40 81 84 39 37 72 60 9 75 22 21 36 63 73 13 94 69 100 38 51 60 39 92 61 81 5 58 14 44 32 92 
88 98 47 90 68 70 80 68 93 56 38 83 45 30 37 25 82 15 78 58 92 90 43 60 67 74 98 72 99 88 90 35 11 20 38 42 21 92 71 67 71 38 93 17 35 39 98 93 34 65 30 23 66 22 85 69 91 74 58 98 
7 0.74 
16 92 69 28 100 11 27 31 18 83 57 65 79 14 66 88 8 66 71 91 65 16 78 90 56 76 68 83 70 85 25 71 41 82 38 74 6 48 15 72 58 99 36 22 64 51 73 66 57 86 40 7 77 59 65 14 94 12 84 91 
98 9 31 69 8 62 28 8 91 37 49 23 33 81 35 10 15 21 11 63 38 46 48 53 55 9 82 52 35 90 42 57 98 85 77 18 77 87 42 29 73 66 60 38 96 25 8 26 7 63 66 52 13 40 8 53 83 41 97 57 
8 0.55 
54 48 86 45 8 27 22 24 33 15 67 57 63 16 77 82 50 80 15 41 17 18 52 17 25 52 39 53 54 58 79 55 54 20 16 76 49 95 65 73 9 95 94 77 81 69 39 39 37 62 64 36 80 34 25 10 25 100 62 47 
18 65 11 52 73 87 18 44 93 38 85 61 17 11 89 29 31 74 51 87 8 25 41 43 18 67 20 67 83 58 82 65 9 90 27 19 45 39 31 48 39 91 82 84 62 40 76 67 40 35 9 37 7 20 51 30 23 34 36 69 
9 0.77 
89 46 20 38 9 41 7 58 21 24 70 75 22 89 93 44 36 83 18 93 16 44 19 36 48 64 40 61 10 64 52 64 73 24 64 33 82 20 23 83 76 49 73 38 91 79 17 57 53 11 35 80 72 64 95 61 90 9 35 13 
52 19 88 6 65 46 36 49 45 64 59 41 19 31 84 86 79 46 5 26 6 26 12 83 93 35 7 72 9 87 15 73 93 95 59 64 28 45 65 96 28 46 71 61 20 15 22 65 79 10 30 79 43 85 84 96 87 34 41 36 
10 0.86 
82 31 98 31 87 65 23 33 79 71 36 35 99 63 68 30 99 10 45 22 88 17 44 62 6 19 72 79 89 10 66 12 17 24 61 52 20 60 97 73 66 65 43 29 85 9 32 84 46 81 20 15 57 99 6 17 50 49 6 10 
9 46 55 54 27 95 56 98 81 32 83 8 33 76 57 54 63 58 61 84 31 59 28 86 31 69 80 50 93 25 42 66 88 31 40 8 61 97 37 20 16 100 47 45 79 31 35 58 37 27 54 7 60 74 18 69 50 69 8 15 
11 0.79 
51 67 34 40 16 74 42 45 95 96 90 63 47 56 87 74 52 29 59 67 25 80 42 22 77 36 8 69 18 57 12 16 74 63 13 43 98 75 14 16 7 99 64 80 62 97 14 69 89 30 49 7 85 23 67 61 83 13 46 52 
41 9 91 97 43 99 93 47 30 74 81 71 66 82 69 37 78 5 69 93 42 48 39 36 61 89 83 62 52 59 19 84 100 94 8 29 56 24 65 59 37 49 14 90 24 47 45 93 84 73 99 78 8 88 44 7 95 80 72 74 
12 0.68 
94 10 37 37 97 95 92 41 59 24 41 80 96 88 80 44 75 28 34 19 49 70 29 72 7 8 31 81 68 10 77 19 83 56 41 71 83 85 11 67 25 64 30 33 66 89 75 12 11 85 51 32 95 13 40 19 10 18 88 23 
